name,label,n_nodes,n_edges,n_components,cyclomatic_number,cyclomatic_normalized,n_junctions,n_endpoints,junction_ratio,graph_density,avg_degree,degree_entropy,p_deg2,p_deg3,p_deg4,assortativity,avg_clustering,mean_edge_length,std_edge_length,max_edge_length,mean_euclidean_ratio,largest_component_ratio,n_h1_features,max_h1_persistence,mean_h1_persistence,total_h1_persistence,h1_persistence_entropy,n_h1_significant
dla_015,dla,196,300,1,105,0.35,157,39,0.8010204081632653,0.015698587127158554,3.061224489795918,1.3368333453557182,0.01020408163265306,0.4387755102040816,0.25510204081632654,0.3092757026491522,0.3161321671525753,1.5733333333333333,1.7159901579619339,17,0.9505245546003234,1.0,12.0,2.8377223014831543,0.8386776447296143,10.064131736755371,2.1925164831803294,10.0
dla_016,dla,257,385,1,129,0.33506493506493507,206,51,0.8015564202334631,0.011703550583657588,2.9961089494163424,1.2684596287317405,0.011673151750972763,0.45525291828793774,0.2801556420233463,0.20994000039087582,0.31852881230313135,1.5142857142857142,1.394023820411201,10,0.9664675158887213,1.0,21.0,4.03359842300415,1.054416259129842,22.142741441726685,2.759138481292548,17.0
dla_017,dla,198,294,1,97,0.3299319727891156,157,41,0.7929292929292929,0.015074603907091217,2.9696969696969697,1.2355698542208238,0.005050505050505051,0.45454545454545453,0.2828282828282828,0.12976739312656962,0.3264309764309764,1.5578231292517006,1.510188760111039,9,0.9470409571688644,1.0,14.0,2.401754379272461,0.561841104711805,7.865775465965271,2.2051775659443082,8.0
dla_018,dla,236,359,1,124,0.34540389972144847,194,42,0.8220338983050848,0.01294626758023801,3.042372881355932,1.3021370388909779,0.0211864406779661,0.4533898305084746,0.2796610169491525,0.192947927327439,0.3394067796610169,1.4874651810584958,1.3031925586374105,10,0.9781411481016133,1.0,20.0,1.7888975143432617,0.6200372576713562,12.400745153427124,2.7676796879677124,17.0
dla_019,dla,278,410,1,133,0.32439024390243903,226,52,0.8129496402877698,0.010648520894475755,2.949640287769784,1.2414586754450792,0.02877697841726619,0.46402877697841727,0.28776978417266186,0.0988657325640711,0.32290167865707436,1.578048780487805,1.4330612287775224,8,0.9687016195266457,1.0,22.0,5.1980390548706055,1.204187355258248,26.492121815681458,2.7542656277538438,17.0
dla_020,dla,225,322,1,98,0.30434782608695654,178,47,0.7911111111111111,0.012777777777777779,2.862222222222222,1.186492356137777,0.017777777777777778,0.5022222222222222,0.24888888888888888,0.01526623424667657,0.3139259259259259,1.608695652173913,1.4624658536905777,11,0.9763777531475888,1.0,18.0,2.799149513244629,0.7881440652741326,14.186593174934387,2.5613921547881144,14.0
dla_021,dla,187,287,1,101,0.3519163763066202,152,35,0.8128342245989305,0.01650278879880398,3.06951871657754,1.2482623023911872,0.0,0.44919786096256686,0.29411764705882354,0.2042721024679788,0.3187165775401069,1.494773519163763,1.3508832576814813,8,0.948758614584461,1.0,23.0,1.5968756675720215,0.5353188981180605,12.312334656715393,2.8836026026904884,21.0
dla_022,dla,177,268,1,92,0.34328358208955223,146,31,0.8248587570621468,0.017205957883923987,3.0282485875706215,1.2844460852686213,0.022598870056497175,0.4745762711864407,0.2542372881355932,0.10879064387611037,0.3338983050847457,1.6305970149253732,1.4867939870712044,11,0.9994179833544428,1.0,16.0,2.169048309326172,0.656486950814724,10.503791213035583,2.4734840301211882,13.0
dla_023,dla,264,398,1,135,0.3391959798994975,217,47,0.821969696969697,0.011464454430233898,3.015151515151515,1.243858875114804,0.015151515151515152,0.4734848484848485,0.2840909090909091,0.08974617400338045,0.3340909090909091,1.414572864321608,1.0804283039922988,8,0.9724391312516889,1.0,21.0,3.062257766723633,0.7708436307452974,16.187716245651245,2.7873654353115334,17.0
dla_024,dla,220,317,1,98,0.30914826498422715,177,43,0.8045454545454546,0.013158987131589871,2.881818181818182,1.1895823054008159,0.02727272727272727,0.4954545454545455,0.2636363636363636,0.058552788998832137,0.3087878787878788,1.665615141955836,1.488711683466602,9,0.9813570532129664,1.0,20.0,2.5195627212524414,0.7757720530033112,15.515441060066223,2.7176838197655555,17.0
dla_025,dla,187,268,1,82,0.30597014925373134,152,35,0.8128342245989305,0.015410269679719394,2.8663101604278074,1.2079959785928829,0.03208556149732621,0.5508021390374331,0.1925133689839572,0.10020661157024913,0.32869875222816397,1.578358208955224,1.3595358042470334,8,0.9921578989369004,1.0,16.0,1.972048282623291,0.7263054847717285,11.620887756347656,2.5068479271320903,14.0
dla_026,dla,179,261,1,83,0.31800766283524906,144,35,0.8044692737430168,0.016383152344485594,2.916201117318436,1.129909698504324,0.00558659217877095,0.5083798882681564,0.2681564245810056,0.02454490100153154,0.31862197392923647,1.6896551724137931,1.6995177014354401,11,0.9729177168237714,1.0,18.0,2.0,0.7428870134883456,13.371966242790222,2.7285728800784383,17.0
dla_027,dla,276,421,1,146,0.34679334916864607,229,47,0.8297101449275363,0.011093544137022397,3.050724637681159,1.1904488239584905,0.007246376811594203,0.463768115942029,0.322463768115942,0.11383291896096623,0.33345410628019323,1.508313539192399,1.403440718176811,10,0.9521982633741589,1.0,28.0,2.347181797027588,0.7885404314313617,22.079132080078125,3.1033787077376953,27.0
dla_028,dla,262,385,1,124,0.3220779220779221,209,53,0.7977099236641222,0.01126027317130239,2.9389312977099236,1.2399441751246323,0.022900763358778626,0.4389312977099237,0.3053435114503817,0.10774046818115048,0.32150127226463104,1.6,1.475690461330674,11,0.9806474256136314,1.0,22.0,2.2228870391845703,0.7465387257662687,16.42385196685791,2.8311706418245417,20.0
dla_029,dla,251,367,1,117,0.3188010899182561,199,52,0.7928286852589641,0.011697211155378487,2.9243027888446216,1.2909060572215991,0.0199203187250996,0.4860557768924303,0.23107569721115537,0.23756505327502214,0.3109466894327452,1.5449591280653951,1.417108556340983,9,0.969919621353298,1.0,23.0,1.8941216468811035,0.6155570797298265,14.15781283378601,2.9239429187399972,21.0
dla_030,dla,206,316,1,111,0.3512658227848101,168,38,0.8155339805825242,0.014965664219748993,3.0679611650485437,1.3217416272579203,0.009708737864077669,0.46601941747572817,0.2524271844660194,0.3361284421946729,0.33541377716134996,1.6677215189873418,1.7736741879443279,12,0.9755738020568067,1.0,15.0,2.828427314758301,0.8935010512669881,13.402515769004822,2.372352200887169,13.0
dla_031,dla,289,426,1,138,0.323943661971831,231,58,0.7993079584775087,0.010236447520184544,2.9480968858131487,1.2604674533324114,0.01384083044982699,0.4913494809688581,0.22837370242214533,0.11979781162223896,0.31580161476355245,1.4953051643192488,1.3272961416804498,11,0.963210356225677,1.0,22.0,3.876894474029541,0.9824390303004872,21.613658666610718,2.680905864807768,14.0
dla_032,dla,205,285,1,81,0.28421052631578947,159,46,0.775609756097561,0.013629842180774749,2.7804878048780486,1.1740404224875252,0.024390243902439025,0.5170731707317073,0.2146341463414634,0.06835205992509216,0.28715447154471546,1.6526315789473685,1.5476190273253985,10,0.9831546893139228,1.0,12.0,2.225400447845459,0.5824574132760366,6.989488959312439,2.147736202669888,10.0
dla_033,dla,278,415,1,138,0.3325301204819277,225,53,0.8093525179856115,0.010778380905383996,2.985611510791367,1.2996540287416074,0.025179856115107913,0.45323741007194246,0.2733812949640288,0.15886103349207,0.3285371702637889,1.5397590361445783,1.3108389440038557,9,0.9923674580706142,1.0,22.0,3.401754379272461,0.7153659733858976,15.738051414489746,2.677267043576665,14.0
dla_034,dla,139,200,1,62,0.31,109,30,0.7841726618705036,0.020852882911062454,2.8776978417266186,1.254106424151971,0.02158273381294964,0.48201438848920863,0.2302158273381295,0.13251911882204948,0.32230215827338127,1.435,1.0467927206472158,6,0.9797109351772741,1.0,14.0,1.3245553970336914,0.5133297273090908,7.1866161823272705,2.5161393425831236,14.0
dla_035,dla,168,258,1,91,0.35271317829457366,135,33,0.8035714285714286,0.018391787852865698,3.0714285714285716,1.4040462430151872,0.02976190476190476,0.3869047619047619,0.2857142857142857,0.17112000344219197,0.3277777777777778,1.565891472868217,1.485563402847814,11,0.9576385426637829,1.0,17.0,3.143637180328369,0.9077054402407478,15.430992484092712,2.4809752392980595,15.0
dla_036,dla,186,263,1,78,0.2965779467680608,144,42,0.7741935483870968,0.015286253995931415,2.827956989247312,1.1379040216095861,0.010752688172043012,0.4838709677419355,0.26881720430107525,0.01814459475733546,0.31594982078853046,1.8250950570342206,1.8559885322999168,10,0.9744490942051819,1.0,12.0,5.268398284912109,1.1216459274291992,13.45975112915039,1.7798195482652046,5.0
dla_037,dla,210,307,1,98,0.31921824104234525,166,44,0.7904761904761904,0.013989519252677147,2.9238095238095236,1.2657745441257837,0.014285714285714285,0.4857142857142857,0.23809523809523808,0.1805816535702117,0.30777777777777776,1.6872964169381108,1.606157183811,11,0.9674842859245498,1.0,18.0,2.2194480895996094,0.663054472870297,11.934980511665344,2.5780990974507314,14.0
dla_038,dla,168,239,1,72,0.301255230125523,131,37,0.7797619047619048,0.017037353863701168,2.8452380952380953,1.1588365022423497,0.011904761904761904,0.4880952380952381,0.2619047619047619,-0.0007806955287459388,0.31984126984126987,1.4476987447698744,1.2016310991176224,9,0.9737830933404565,1.0,13.0,1.262059211730957,0.4746280083289513,6.170164108276367,2.3722344210755466,13.0
dla_039,dla,173,259,1,87,0.3359073359073359,139,34,0.8034682080924855,0.017408253797553435,2.994219653179191,1.2074844790703398,0.0,0.4797687861271676,0.27167630057803466,0.10012233912405136,0.32524084778420037,1.6602316602316602,1.7750962626574178,12,0.9518621943251357,1.0,16.0,4.121644496917725,0.9201023876667023,14.721638202667236,2.259528919541507,12.0
dla_040,dla,223,321,1,99,0.308411214953271,174,49,0.7802690582959642,0.012968125075748394,2.8789237668161434,1.2557173905977639,0.02242152466367713,0.45739910313901344,0.2600896860986547,0.17317073170731548,0.3100149476831091,1.6292834890965733,1.5656801446248725,11,0.9758799658587475,1.0,18.0,3.66611385345459,0.8789110978444418,15.820399761199951,2.505434656019284,12.0
dla_041,dla,237,354,1,118,0.3333333333333333,192,45,0.810126582278481,0.012658227848101266,2.9873417721518987,1.2499806046244106,0.016877637130801686,0.45569620253164556,0.29535864978902954,0.0981022774607901,0.33164556962025316,1.5536723163841808,1.6360005542564473,15,0.9669064749524074,1.0,24.0,2.8553285598754883,0.7759160498778025,18.62198519706726,2.8930673122301167,19.0
dla_042,dla,160,240,1,81,0.3375,130,30,0.8125,0.018867924528301886,3.0,1.190861069658261,0.0,0.5,0.25625,0.21063782562198505,0.3258333333333333,1.45,1.2168949557514541,8,0.9454950073310878,1.0,12.0,1.876894474029541,0.6668597161769867,8.00231659412384,2.149499122438424,8.0
dla_043,dla,263,391,1,129,0.329923273657289,217,46,0.8250950570342205,0.011348794009229965,2.973384030418251,1.1531233721760623,0.0076045627376425855,0.5247148288973384,0.25475285171102663,0.08441759603469869,0.3286438529784537,1.5805626598465474,1.5215521387830848,12,0.9607190534014006,1.0,20.0,5.349388122558594,0.9735791563987732,19.471583127975464,2.4941659088256576,13.0
dla_044,dla,213,309,1,97,0.313915857605178,172,41,0.8075117370892019,0.013685888918416158,2.9014084507042255,1.1596519951994948,0.023474178403755867,0.4835680751173709,0.29107981220657275,0.05311542390194262,0.32535211267605635,1.6731391585760518,1.6329803346994567,11,0.9832096811337501,1.0,16.0,3.086111068725586,1.0715607330203056,17.14497172832489,2.484555289732411,15.0
dla_045,dla,238,364,1,127,0.3489010989010989,197,41,0.8277310924369747,0.012906428394142468,3.0588235294117645,1.2326955638311872,0.004201680672268907,0.49159663865546216,0.2773109243697479,0.2070632428105187,0.3446578631452581,1.554945054945055,1.4448669079179666,10,0.9499776358282263,1.0,22.0,1.5337486267089844,0.4296140724962408,9.451509594917297,2.7768009360797583,16.0
dla_046,dla,186,263,1,78,0.2965779467680608,149,37,0.8010752688172043,0.015286253995931415,2.827956989247312,1.2049568257851406,0.03225806451612903,0.553763440860215,0.1774193548387097,0.09334029772786688,0.3032258064516129,1.6273764258555132,1.5738873065568697,10,0.9932375042773874,1.0,16.0,1.3944487571716309,0.5434591174125671,8.695345878601074,2.6163546688208346,15.0
dla_047,dla,213,321,1,109,0.3395638629283489,172,41,0.8075117370892019,0.01421737975019931,3.0140845070422535,1.3049505687395766,0.018779342723004695,0.45539906103286387,0.24882629107981222,0.17599445197751673,0.3256651017214397,1.557632398753894,1.4438437370932726,12,0.9764994893050689,1.0,18.0,2.944272041320801,0.9661021696196662,17.38983905315399,2.523970895731181,13.0
dla_048,dla,213,307,1,95,0.30944625407166126,166,47,0.7793427230046949,0.013597307113118965,2.8826291079812205,1.250293212538933,0.018779342723004695,0.4413145539906103,0.27699530516431925,0.03596261682242859,0.3106416275430359,1.5863192182410424,1.386842006689987,10,0.9776818967672636,1.0,14.0,1.786600112915039,0.6040020840508598,8.456029176712036,2.448625751990181,13.0
dla_049,dla,169,240,1,72,0.3,135,34,0.7988165680473372,0.0169061707523246,2.8402366863905324,1.167925662713199,0.023668639053254437,0.5325443786982249,0.21893491124260356,0.07478797224363648,0.319723865877712,1.6583333333333334,1.6807529727939068,11,0.980887897635291,1.0,13.0,2.4510717391967773,0.782961946267348,10.178505301475525,2.2205297049167863,10.0
dla_050,dla,203,298,1,96,0.3221476510067114,162,41,0.7980295566502463,0.014534458371945568,2.935960591133005,1.3244867616023916,0.034482758620689655,0.4630541871921182,0.24630541871921183,0.22024322797419024,0.30769411212760966,1.5503355704697988,1.4210131635148187,10,0.9893452709328402,1.0,16.0,2.5989317893981934,0.8292403519153595,13.267845630645752,2.549956434652367,15.0
dla_051,dla,254,366,1,113,0.3087431693989071,204,50,0.8031496062992126,0.011390868631539635,2.8818897637795278,1.1639295168370667,0.015748031496062992,0.5236220472440944,0.23622047244094488,0.07939180518053798,0.31364829396325455,1.7185792349726776,1.7462009201572093,14,0.9867380151928457,1.0,30.0,3.41904354095459,0.7681748469670614,23.04524540901184,3.056319279238421,22.0
dla_052,dla,201,298,1,98,0.3288590604026846,164,37,0.8159203980099502,0.01482587064676617,2.9651741293532337,1.2404774057188224,0.01990049751243781,0.4925373134328358,0.263681592039801,0.19263497073715985,0.33615257048092867,1.6409395973154361,1.6894665145347114,14,0.9811592499171243,1.0,17.0,3.514719009399414,0.738297329229467,12.55105459690094,2.4584200083388694,14.0
dla_053,dla,171,250,1,80,0.32,138,33,0.8070175438596491,0.01719986240110079,2.9239766081871346,1.2324734156025303,0.023391812865497075,0.49122807017543857,0.25146198830409355,0.11010436048863416,0.3247563352826511,1.692,1.703272145019697,10,0.9740403136114463,1.0,15.0,2.768453598022461,0.7949046532313029,11.923569798469543,2.387979888626965,10.0
dla_054,dla,233,348,1,116,0.3333333333333333,191,42,0.8197424892703863,0.012875536480686695,2.9871244635193133,1.235688695809271,0.012875536480686695,0.5107296137339056,0.24034334763948498,0.10655522656571793,0.34263233190271813,1.6063218390804597,1.5766490108188818,11,0.970516554056305,1.0,27.0,1.6859030723571777,0.7562811462967484,20.419590950012207,3.1054423330872556,23.0
dla_055,dla,205,301,1,97,0.3222591362126246,165,40,0.8048780487804879,0.014395026303204208,2.9365853658536585,1.2033555616367941,0.01951219512195122,0.4634146341463415,0.2975609756097561,0.12119433533492815,0.30959349593495933,1.558139534883721,1.3019695764003894,8,0.9721307534006473,1.0,16.0,2.2014498710632324,0.6402456983923912,10.24393117427826,2.5072971253019407,15.0
dla_056,dla,232,346,1,115,0.33236994219653176,187,45,0.8060344827586207,0.0129123749813405,2.9827586206896552,1.2806439886777776,0.01293103448275862,0.4956896551724138,0.21982758620689655,0.12922895025757944,0.31752873563218387,1.5,1.3920708572756995,14,0.9627997540050135,1.0,27.0,3.5591073036193848,0.5694019043887103,15.373851418495178,2.866369123094479,16.0
dla_057,dla,273,391,1,119,0.30434782608695654,215,58,0.7875457875457875,0.010531135531135532,2.8644688644688645,1.1811317250219324,0.01098901098901099,0.5128205128205128,0.23443223443223443,0.2144911902193449,0.30964590964590966,1.5907928388746804,1.4254956998645594,10,0.9652779315157916,1.0,31.0,6.245986461639404,1.1321482081567087,35.09659445285797,2.95998234285937,16.0
dla_058,dla,171,247,1,77,0.3117408906882591,136,35,0.7953216374269005,0.01699346405228758,2.888888888888889,1.219168357808037,0.023391812865497075,0.47953216374269003,0.26900584795321636,0.10048421223958422,0.31189083820662766,1.6639676113360324,1.6799716979263566,14,0.9921686843509547,1.0,10.0,1.9289321899414062,0.618422782421112,6.184227824211121,2.033457178197534,9.0
dla_059,dla,191,272,1,82,0.3014705882352941,148,43,0.774869109947644,0.014990355469826399,2.8481675392670156,1.15386323966114,0.005235602094240838,0.49214659685863876,0.25654450261780104,0.08483428188818422,0.30418848167539264,1.5772058823529411,1.406887831128396,9,0.97173478896152,1.0,19.0,2.225400447845459,0.6300478169792577,11.970908522605896,2.5202673607405335,14.0
dla_060,dla,247,359,1,113,0.3147632311977716,198,49,0.8016194331983806,0.011816595898752509,2.9068825910931175,1.2549061644872423,0.02834008097165992,0.48582995951417,0.242914979757085,0.18458305059187244,0.3130904183535762,1.5181058495821727,1.2552200885462343,8,0.9745906001166856,1.0,26.0,3.6754446029663086,0.7586588584459745,19.725130319595337,2.77661338829932,17.0
dla_061,dla,160,225,1,66,0.29333333333333333,124,36,0.775,0.01768867924528302,2.8125,1.2436050667030074,0.03125,0.48125,0.2375,0.0438438163997328,0.2947916666666667,1.6266666666666667,1.4370339824327978,9,0.9892884348377381,1.0,14.0,1.566019058227539,0.4845254421234131,6.783356189727783,2.368436961119681,11.0
dla_062,dla,184,261,1,78,0.2988505747126437,148,36,0.8043478260869565,0.015502494654312188,2.8369565217391304,1.1989288715582715,0.03260869565217391,0.5597826086956522,0.16304347826086957,0.09301571868416758,0.3139492753623188,1.6704980842911878,1.7914899247217309,16,0.9996914612297381,1.0,17.0,2.9684619903564453,0.8403828073950375,14.286507725715637,2.4081329715860447,14.0
dla_063,dla,288,428,1,141,0.3294392523364486,233,55,0.8090277777777778,0.010356174990321331,2.9722222222222223,1.2306997535008377,0.010416666666666666,0.4895833333333333,0.2604166666666667,0.10413821014822519,0.32488425925925923,1.6168224299065421,1.564171631791891,10,0.968701187973628,1.0,39.0,2.8166542053222656,0.74812912940979,29.17703604698181,3.327357385223714,30.0
dla_064,dla,198,297,1,100,0.3367003367003367,162,36,0.8181818181818182,0.015228426395939087,3.0,1.2634936876340803,0.020202020202020204,0.47474747474747475,0.26262626262626265,0.14192121968422527,0.331986531986532,1.5151515151515151,1.4999234752441917,12,0.9597009760267063,1.0,20.0,2.0,0.518218356370926,10.364367127418518,2.7024076834045765,17.0
dla_065,dla,222,318,1,97,0.3050314465408805,174,48,0.7837837837837838,0.012963189433777668,2.864864864864865,1.291725141978476,0.036036036036036036,0.4594594594594595,0.24324324324324326,0.19078502905012912,0.2966966966966967,1.650943396226415,1.5153872379932272,10,0.9824639703213559,1.0,22.0,3.062257766723633,0.958135642788627,21.078984141349792,2.736703301783575,18.0
dla_066,dla,191,279,1,89,0.31899641577060933,153,38,0.8010471204188482,0.01537613667677046,2.9214659685863875,1.1865486176613846,0.010471204188481676,0.4973821989528796,0.25654450261780104,0.10232558139534662,0.31657940663176265,1.6308243727598566,1.5345190721444766,11,0.9731077327703643,1.0,20.0,2.2194480895996094,0.6746123254299163,13.492246508598328,2.6761439442329267,15.0
dla_067,dla,133,199,1,67,0.33668341708542715,108,25,0.8120300751879699,0.022670312143996355,2.992481203007519,1.2450482271742802,0.007518796992481203,0.5112781954887218,0.21804511278195488,0.18446963648943737,0.3072681704260652,1.4572864321608041,1.3550333020316911,9,0.9388729611889954,1.0,11.0,1.5857864618301392,0.6009693145751953,6.610662460327148,2.2359719027081204,11.0
dla_068,dla,177,251,1,75,0.29880478087649404,142,35,0.8022598870056498,0.01611453518233179,2.8361581920903953,1.1295767755418689,0.022598870056497175,0.536723163841808,0.23163841807909605,0.05951603935504361,0.3338983050847457,1.7171314741035857,1.6947497255102153,11,0.9915629846974202,1.0,8.0,2.754396438598633,0.8785329759120941,7.028263807296753,1.711786630185977,6.0
dla_069,dla,168,239,1,72,0.301255230125523,133,35,0.7916666666666666,0.017037353863701168,2.8452380952380953,1.1677927395386756,0.023809523809523808,0.49404761904761907,0.2619047619047619,0.13996551465627205,0.28888888888888886,1.610878661087866,1.4790188360850722,10,0.9640017323600262,1.0,15.0,1.5857864618301392,0.6483855803807577,9.725783705711365,2.443949140766995,13.0
dla_070,dla,194,272,1,79,0.29044117647058826,154,40,0.7938144329896907,0.014529138400726458,2.804123711340206,1.1015151886098205,0.020618556701030927,0.5412371134020618,0.2268041237113402,-0.03942424049423235,0.3116838487972508,1.5551470588235294,1.4866721548548494,12,0.9690748540259932,1.0,12.0,2.0710678100585938,0.7822954456011454,9.387545347213745,2.245465394322042,10.0
dla_071,dla,161,234,1,74,0.3162393162393162,126,35,0.782608695652174,0.01816770186335404,2.906832298136646,1.3282846637497,0.024844720496894408,0.4782608695652174,0.20496894409937888,0.19743688410767637,0.30434782608695654,1.5085470085470085,1.4389022792245894,10,0.9738468185424816,1.0,13.0,1.876894474029541,0.5991076322702261,7.7883992195129395,2.264967071287679,10.0
dla_072,dla,227,331,1,105,0.31722054380664655,178,49,0.7841409691629956,0.01290398035164321,2.9162995594713657,1.3016074103366908,0.01762114537444934,0.4933920704845815,0.1894273127753304,0.21094200685466244,0.3064610866372981,1.634441087613293,1.5766109313989523,10,0.9735960702225439,1.0,20.0,2.0,0.8525240540504455,17.05048108100891,2.7851972025790888,19.0
dla_073,dla,227,327,1,101,0.308868501529052,180,47,0.7929515418502202,0.012748041012046313,2.881057268722467,1.2026048335778878,0.013215859030837005,0.5330396475770925,0.18502202643171806,0.17686482352816205,0.3208516886930984,1.657492354740061,1.6457146126631397,12,0.9708413850817942,1.0,21.0,2.602325439453125,0.8980623881022135,18.859310150146484,2.7334321182899854,18.0
dla_074,dla,297,444,1,148,0.3333333333333333,239,58,0.8047138047138047,0.010101010101010102,2.98989898989899,1.2723346271428189,0.010101010101010102,0.48148148148148145,0.24915824915824916,0.18708998638445098,0.33007856341189673,1.5292792792792793,1.4861366637238802,12,0.9653514685076147,1.0,32.0,2.6568541526794434,0.7404198013246059,23.69343364238739,3.131991007703779,22.0
dla_075,dla,241,359,1,119,0.33147632311977715,193,48,0.8008298755186722,0.012413554633471645,2.979253112033195,1.2868825925941978,0.012448132780082987,0.48132780082987553,0.23236514522821577,0.20469150156330865,0.3229598893499308,1.5069637883008355,1.3202226014394942,9,0.972224184167382,1.0,27.0,2.1484766006469727,0.6689507519757306,18.061670303344727,3.0236001825301333,21.0
dla_076,dla,282,426,1,145,0.3403755868544601,232,50,0.8226950354609929,0.010751874006208828,3.021276595744681,1.1911055964256516,0.0035460992907801418,0.4929078014184397,0.28368794326241137,0.23401048449471334,0.3296690307328605,1.5046948356807512,1.3535647686502026,9,0.9522884034851553,1.0,27.0,2.033170700073242,0.7736942591490569,20.889744997024536,3.1071744534249484,25.0
dla_077,dla,242,366,1,125,0.34153005464480873,198,44,0.8181818181818182,0.012551009910496897,3.024793388429752,1.2814985922264093,0.01652892561983471,0.4669421487603306,0.26859504132231404,0.15665355593443422,0.3325068870523416,1.4808743169398908,1.4907420312971322,15,0.9612471954218986,1.0,27.0,1.4960346221923828,0.4718636627550478,12.740318894386292,3.0659075271096277,24.0
dla_078,dla,193,281,1,89,0.3167259786476868,156,37,0.8082901554404145,0.015166234887737478,2.911917098445596,1.1565748764801098,0.010362694300518135,0.5233160621761658,0.24870466321243523,0.07842645114870472,0.33730569948186523,1.6654804270462633,1.6255906784573297,14,1.0115912842370935,1.0,13.0,3.2195444107055664,0.8986823558807373,11.682870626449585,2.191295515621016,10.0
dla_079,dla,188,279,1,92,0.32974910394265233,150,38,0.7978723404255319,0.015872112868358174,2.9680851063829787,1.2215683652850795,0.005319148936170213,0.46808510638297873,0.28191489361702127,0.12259111404692795,0.31507092198581554,1.5591397849462365,1.5319467708688776,10,0.9422072779627358,1.0,12.0,1.3431458473205566,0.6730429530143738,8.076515436172485,2.3527436981253005,12.0
dla_080,dla,280,414,1,135,0.32608695652173914,226,54,0.8071428571428572,0.010599078341013824,2.9571428571428573,1.2344546052394565,0.014285714285714285,0.4857142857142857,0.26071428571428573,0.10554394109955643,0.32999999999999996,1.6376811594202898,1.5367103438675032,13,0.9875454566094258,1.0,26.0,4.212867736816406,0.8622317635096036,22.418025851249695,2.8288369433721456,16.0
dla_081,dla,200,287,1,88,0.30662020905923343,158,42,0.79,0.01442211055276382,2.87,1.2139014358346798,0.02,0.495,0.24,0.04294002101320127,0.31266666666666665,1.613240418118467,1.4627425036877129,9,0.9872703379288239,1.0,13.0,4.218923568725586,0.953612208366394,12.396958708763123,2.0825578549236172,9.0
dla_082,dla,231,330,1,100,0.30303030303030304,181,50,0.7835497835497836,0.012422360248447204,2.857142857142857,1.2371515220142228,0.025974025974025976,0.47186147186147187,0.2597402597402597,0.1055030646339035,0.30548340548340547,1.612121212121212,1.5553928814324218,12,0.9734723253405312,1.0,21.0,2.7190041542053223,0.5618957621710641,11.799811005592346,2.678915791567188,12.0
dla_083,dla,166,252,1,87,0.34523809523809523,134,32,0.8072289156626506,0.018400876232201532,3.036144578313253,1.214361942998578,0.0,0.4457831325301205,0.3132530120481928,0.14612452350698873,0.329718875502008,1.6428571428571428,1.781582521574327,13,0.9282817931918559,1.0,21.0,3.1094255447387695,0.8467705193020049,17.782180905342102,2.781354144636528,17.0
dla_084,dla,121,172,1,52,0.3023255813953488,96,25,0.7933884297520661,0.023691460055096418,2.84297520661157,1.1057484893079228,0.008264462809917356,0.5371900826446281,0.23140495867768596,0.03991306065994724,0.3052341597796143,1.819767441860465,1.8066620749031779,10,0.9983904367111461,1.0,10.0,1.5857864618301392,0.6698522448539734,6.698522448539734,2.1312175851302375,9.0
dla_085,dla,232,336,1,105,0.3125,183,49,0.7887931034482759,0.012539184952978056,2.896551724137931,1.2067360892495393,0.008620689655172414,0.5,0.23706896551724138,0.11417772880343491,0.31422413793103443,1.6101190476190477,1.6164386147798728,12,0.9670255193020572,1.0,24.0,3.497591018676758,0.7983096341292063,19.159431219100952,2.7187429864700086,17.0
dla_086,dla,167,242,1,76,0.3140495867768595,131,36,0.7844311377245509,0.01745905778803838,2.8982035928143715,1.2345201327073199,0.023952095808383235,0.4311377245508982,0.30538922155688625,0.2114181438998958,0.2952095808383233,1.6570247933884297,1.5883525664720493,10,0.973440774715458,1.0,17.0,1.4031243324279785,0.5585747396244722,9.495770573616028,2.6222130463456867,16.0
dla_087,dla,149,208,1,60,0.28846153846153844,117,32,0.785234899328859,0.018864502085978598,2.791946308724832,1.062408345027666,0.013422818791946308,0.5369127516778524,0.2348993288590604,0.04445761707172213,0.30984340044742725,1.9471153846153846,1.9592216238347755,13,0.9975737442777811,1.0,12.0,2.062257766723633,1.0816940665245056,12.980328798294067,2.3050617767766903,10.0
dla_088,dla,265,381,1,117,0.30708661417322836,211,54,0.7962264150943397,0.010891938250428817,2.8754716981132074,1.2302355441395199,0.022641509433962263,0.5169811320754717,0.2188679245283019,0.11163772411743372,0.3189937106918239,1.6115485564304461,1.4675038051895974,10,0.982868173546868,1.0,22.0,3.1471915245056152,0.974671174179424,21.442765831947327,2.7429359081349096,18.0
dla_089,dla,220,330,1,111,0.33636363636363636,181,39,0.8227272727272728,0.0136986301369863,3.0,1.3011404586906377,0.02727272727272727,0.4863636363636364,0.25,0.20993184407159227,0.32196969696969696,1.5909090909090908,1.5645434296467098,12,0.9780282500148746,1.0,23.0,2.45748233795166,0.6975043701088947,16.042600512504578,2.7901567622945738,17.0
dla_090,dla,196,282,1,87,0.30851063829787234,155,41,0.7908163265306123,0.014756671899529042,2.877551020408163,1.1950345520797043,0.02040816326530612,0.4744897959183674,0.2755102040816326,0.13155890962621994,0.307312925170068,1.5106382978723405,1.4022121392128826,9,0.954111935283218,1.0,14.0,1.7082037925720215,0.5998020086969648,8.397228121757507,2.395351321007495,12.0
